TOTAL_REGISTOS,ESCOLA,INEP,ANO,VALOR_DESTINADO
1,EEB GAMA ROSA,42003288,2019,"R$    15.000,00"
1,EE BARAO DA RIFAINA,31159484,2019,"R$    12.000,00"
1,GUILHERME DONIZETE DA SILVA DOS SANTOS ESCOLA MUNICIPAL,35528336,2019,"R$    18.000,00"
1,ELYDIA BENETTI PROFESSOA,35036420,2019,"R$    12.000,00"
1,CENTRO DE ENSINO RENATO ARCHER,21017239,2019,"R$    12.000,00"
1,EE PROFESSOR JULIO BUENO,31134007,2019,"R$    12.000,00"
1,SHIGUETOSHI YOSHIHARA,35032268,2019,"R$    12.000,00"
1,EE LOURENCO PERUCHI,51031590,2019,"R$    12.000,00"
1,ESC EST ENS MED PADRE REUS,43105238,2019,"R$    18.000,00"
1,VOLUNTARIOS DE 32,35028848,2019,"R$    12.000,00"
1,ESC EST ENS MED ALBINA CAPOANI PAZINI CIEP,43171419,2019,"R$     9.960,00"
1,EC KANEGAE,53007018,2019,"R$     9.960,00"
1,ESCOLA MUNICIPAL DE EDUCACAO BASICA EUDOCIA VANDERLEI SANDES,27220150,2018,"R$    12.000,00"
1,ESCOLA MUNICIPAL PROFESSOR MILTON SANTOS,29425883,2018,"R$    15.000,00"
1,ESCOLA ESTADUAL J G ARAUJO,13072102,2018,"R$    12.000,00"
1,E M E I F PROF RAIMUNDA MIRANDA BARBOSA DOS SANTOS,15096270,2019,"R$    12.000,00"
1,ITIRO MUTO,35902895,2019,"R$    18.000,00"
1,EE MACIONILIA MONTIJO,31307327,2019,"R$     9.960,00"
1,EC FRIGORIFICO INDUSTRIAL,53006437,2019,"R$     9.960,00"
1,MARIA LENILDA DE SOUZA EMEF,23215607,2019,"R$    12.000,00"
1,EE PROFESSOR JOSE EUTROPIO,31068781,2019,"R$    12.000,00"
1,EM LOURIVAL BAPTISTA CAMARA,31358860,2018,"R$    12.000,00"
1,COLONIA DONA LUIZA C E EM,41148622,2019,"R$    12.000,00"
1,JOSE MARIA REYS PROF,35001090,2018,"R$    15.000,00"
1,EEEFM PROF MARIA BRONZEADO MACHADO,25093967,2018,"R$     9.960,00"
1,EE PROFESSOR PEDRO SATURNINO DE MAGALHAES,31124079,2019,"R$    15.000,00"
1,ARTUR SABOIA,35004844,2019,"R$    12.000,00"
1,EE ARARIBOIA,33048835,2019,"R$    12.000,00"
1,INES BREGA CORDEIRO PROFESSORA,35904867,2019,"R$    12.000,00"
1,JERONYMO TRAZZI,35027091,2019,"R$     9.960,00"
1,EEMTI PRESIDENTE HUMBERTO DE ALENCAR CASTELO BRANCO,23071087,2019,"R$    15.000,00"
1,ESC INDIGENA TIKUNA UNUPU,13007696,2018,"R$     9.960,00"
1,ANNA PERES DA SILVA PROFESSORA,35918854,2019,"R$    12.000,00"
1,ESCOLA PROFESSOR EDIVALDO BOAVENTURA,29039029,2018,"R$     9.960,00"
1,BAIRRO DOS BARNABES,35036365,2019,"R$    15.000,00"
1,ESCOLA ESTADUAL IRACI LEITAO,13018213,2019,"R$    12.000,00"
1,EE - COLEGIO ESTADUAL RUI BARBOSA,29024579,2019,"R$    18.000,00"
1,EE DOUTOR GUILHERMINO DE OLIVEIRA,31020567,2019,"R$    15.000,00"
1,EM AURELIO JOSE DE MATOS,21054428,2018,"R$     9.960,00"
1,EE ANTONIO DA COSTA PEREIRA,31033359,2019,"R$    15.000,00"
1,CIEP 179 PROFESSOR CLAUDIO GAMA,33092796,2019,"R$    15.000,00"
1,OSCAR DE BARROS SERRA DORIA DOUTOR,35911461,2019,"R$    12.000,00"
1,INST EST EDUC ESPIRITO SANTO,43079059,2019,"R$    15.000,00"
1,ESC EST ENS FUN MIRKO LAUFFER,43093825,2019,"R$     9.960,00"
1,EM CARLOS ALBERTO MARQUES,31345261,2019,"R$    12.000,00"
1,EE DONA NHANHA,31019135,2019,"R$     9.960,00"
1,CENTRO EDUCACIONAL MINISTRO SIMOES FILHO,29348749,2019,"R$    12.000,00"
1,EE GILVAN DE SOUZA,51019426,2019,"R$    12.000,00"
1,EEFM PROFESSOR ALOYSIO BARROS LEAL,23069023,2019,"R$    18.000,00"
1,EE GYSLAINE DE FREITAS ARAUJO,31009130,2019,"R$    18.000,00"
1,E M COMENDADOR DELIO PEREIRA SAMPAIO,33052964,2019,"R$    15.000,00"
1,ESCOLA MUNICIPAL CLETO MARQUES LUZ,27036103,2018,"R$    12.000,00"
1,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA EVANIRA DE SOUZA DIAS,26187973,2019,"R$     9.960,00"
1,CE PRESIDENTE ROOSEVELT,33033129,2019,"R$    12.000,00"
1,CE AUGUSTO RUSCHI,33086427,2019,"R$     9.960,00"
1,EE - COLEGIO ESTADUAL CLEMENTE MARIANI - DISTRITO DE IBIACU,29288150,2019,"R$    12.000,00"
1,EE ZICO FERREIRA,31035173,2019,"R$    12.000,00"
1,EEM LUIZ GONZAGA DE ALCANTARA,23333014,2019,"R$    12.000,00"
1,ESC EST ENS FUN 6 DE AGOSTO,43074987,2019,"R$     9.960,00"
1,ESCOLA ESTADUAL PROF LOURENCO RODRIGUES DA MOTTA,13049755,2019,"R$    12.000,00"
1,MARIA MIRANDA MAIA EEI,23217596,2018,"R$     9.960,00"
1,EMEF ROSELI NUNES,43114890,2019,"R$     9.960,00"
1,EE BENTO GONCALVES,31141194,2019,"R$    18.000,00"
1,MARIA DE FATIMA GOMES ALVES,35030521,2019,"R$    15.000,00"
1,ESC EST ENS FUN GENY TELLES COLPANI,43033385,2019,"R$    12.000,00"
1,CE EDUARDO BREDER,33022569,2019,"R$    12.000,00"
1,JARACATIA E E DE EF,41147553,2019,"R$     9.960,00"
1,SAO PEDRO APOSTOLO C E EF M PROFIS,41130057,2019,"R$    18.000,00"
1,ESC EST ENS FUN ERICO VERISSIMO,43054471,2019,"R$     9.960,00"
1,GRUPO MUL MANOEL ALEXANDRE DE OLIVEIRA,26003627,2018,"R$     9.960,00"
1,CEEFMTI JOAQUIM BEATO,32081618,2019,"R$    12.000,00"
1,CE GUANABARA,33033056,2019,"R$    12.000,00"
1,BENEDICTO J CORDEIRO E M PROF EF,41076079,2019,"R$    12.000,00"
1,EMEF GESSE INACIO DO NASCIMENTO,29405335,2019,"R$    18.000,00"
1,UNIDADE INTEGRADA JORGE MOISES DA SILVA,21492476,2018,"R$    18.000,00"
1,EE PROFESSOR CLOVIS SALGADO,31097381,2019,"R$    15.000,00"
1,EEEFM DOM ADAUTO,25080016,2019,"R$    15.000,00"
1,CENTRO ESTADUAL DE TEMPO INTEGRAL PROF PAULO MACHADO DE RESENDE,22143416,2019,"R$     9.960,00"
1,EE DELANO BROCHADO ADJUTO,31220663,2019,"R$    12.000,00"
1,MARIA APARECIDA FERREIRA PROFESSORA,35046188,2019,"R$    12.000,00"
1,EE - ESCOLA MARIA QUITERIA,29094470,2019,"R$    12.000,00"
1,EE 19 DE JULHO,51008815,2018,"R$    15.000,00"
1,ESCOLA MUNICIPAL PLANALTO ININGA,22024824,2018,"R$    12.000,00"
1,EEEFM ARLINDO RAMALHO,25060406,2019,"R$    15.000,00"
1,JARDIM SAO FRANCISCO,35913455,2019,"R$    12.000,00"
1,EEEFM HILDEBRANDO LUCAS,32040300,2019,"R$    15.000,00"
1,EE DESEMBARGADOR MOREIRA SANTOS,31104051,2019,"R$    15.000,00"
1,BARTOLOMEU DE GUSMAO PADRE,35011915,2019,"R$    15.000,00"
1,ESC DOM PEDRO I,12000507,2019,"R$     9.960,00"
1,EE CRISTIANO MACHADO,31124460,2019,"R$    15.000,00"
1,CE FREI HENRIQUE DE COIMBRA,33049807,2019,"R$    15.000,00"
1,ESCOLA ESTADUAL SOLDADO LUIZ GONZAGA,24058610,2019,"R$    12.000,00"
1,JOAQUIM RODRIGUES AZENHA DR,35905574,2019,"R$    15.000,00"
1,ESCOLA ESTADUAL DOUTORA MARIA DO CARMO ALVES,28013913,2019,"R$    12.000,00"
1,CENTRO DE ENSINO ANJO DA GUARDA,21009783,2019,"R$    12.000,00"
1,AYRES DE MOURA PROFESSOR,35000012,2019,"R$    15.000,00"
1,GRUPO ESC MARIA PINTO SOUTO DOS SANTOS,26073110,2019,"R$     9.960,00"
1,BENTO M DA ROCHA NETO C E EF M PROFIS,41127668,2019,"R$    15.000,00"
1,EE GOVERNADOR ISRAEL PINHEIRO,31009164,2019,"R$    18.000,00"
1,ESCOLA ESTADUAL MARIA RODRIGUES TAPAJOS,13027638,2019,"R$    12.000,00"
1,EE - ESCOLA ESTADUAL GODOFREDO FILHO,29096154,2019,"R$    12.000,00"
1,PEDRO VIRIATO PARIGOT DE SOUZA ENGENHEIRO,35036785,2018,"R$    18.000,00"
1,CIEP 388 LASAR SEGALL,33094144,2019,"R$    12.000,00"
1,COL ESTADUAL SENADOR ALBERTO PASQUALINI,43092470,2018,"R$    15.000,00"
1,EEEFM ANTONIO ENGRACIO DA SILVA,32036051,2018,"R$    18.000,00"
1,ESCOLA MUL AMENAYDE FARIAS DO REGO BARROS,26143801,2018,"R$    18.000,00"
1,CE FAGUNDES VARELA,33032220,2019,"R$    15.000,00"
1,EE - COLEGIO ESTADUAL MIMOSO DO OESTE,29379423,2019,"R$    18.000,00"
1,EE - COLEGIO ESTADUAL PEDRO CALMON,29182239,2019,"R$    12.000,00"
1,EE JUAREZ CANUTO DE SOUZA,31019381,2019,"R$    15.000,00"
1,EE PADRE JOSE ANTONIO PANUCCI,31124311,2019,"R$    15.000,00"
1,EE CORONEL MARIO CAMPOS,31203564,2019,"R$    15.000,00"
1,ESCOLA ESTADUAL PROFª TERTULINA MARTINS DE OLIVEIRA,50034049,2019,"R$    12.000,00"
1,EE VITAL BRASIL,31171484,2019,"R$    15.000,00"
1,JOSE DOS SANTOS,35027259,2019,"R$    12.000,00"
1,U E JOSE FRANCISCO DE MIRANDA,22063056,2019,"R$    15.000,00"
1,NELSON ALVES DE GODOY DR,35017565,2019,"R$    12.000,00"
1,EE DO LAJAO,31129593,2019,"R$     9.960,00"
1,EE JOAO JOSE FERREIRA,31082562,2019,"R$     9.960,00"
1,EEEF PEDRO CANARIO RIBEIRO,32017286,2019,"R$    15.000,00"
1,ESCOLA MUNICIPAL HONORINA AZEVEDO SACRAMENTO,29087546,2018,"R$     9.960,00"
1,BENEDITO R DE CAMARGO E M EF,41357078,2019,"R$    15.000,00"
1,EE DOUTOR JOAO PINHEIRO,31024872,2019,"R$    12.000,00"
1,ESCOLA RURAL MUNICIPAL SAO PAULO,29001552,2019,"R$    12.000,00"
1,EM ROSSANA FERREIRA MURTA,31314421,2019,"R$    15.000,00"
1,PRESIDENTE VARGAS ETEC,35006609,2019,"R$    18.000,00"
1,MOACYR AMARAL DOS SANTOS,35048653,2018,"R$    15.000,00"
1,COLEGIO ESTADUAL ROQUE JOSE DE SOUZA,28006739,2019,"R$    15.000,00"
1,EE TUBAL VILELA DA SILVA,31167673,2019,"R$    15.000,00"
1,ESCOLA MUNICIPAL JORNALISTA DEOCLECIO DANTAS,22142860,2018,"R$    15.000,00"
1,U E FRANCIVAL RODRIGUES DO NASCIMENTO,22136886,2019,"R$    12.000,00"
1,EEM ALICE MOREIRA DE OLIVEIRA,23462345,2019,"R$    15.000,00"
1,E E IND ENS FUN RETANH LEOPOLDINO,43072925,2019,"R$     9.960,00"
1,ESCOLA ESTADUAL FRANCISCA BOTINELLY CUNHA E SILVA,13031074,2019,"R$    12.000,00"
1,EE ILKA CAMPOS VARGAS,31099503,2019,"R$    15.000,00"
1,ESC EST ENS FUN ANTONIO SILVEIRA,43161588,2019,"R$    12.000,00"
1,ESCOLA MUNICIPAL JUREMA,26042290,2019,"R$    12.000,00"
1,ESC EST ANTONIO JANUARIO PEREIRA,16004744,2018,"R$    12.000,00"
1,COL ESTADUAL CRISTOVAO PEREIRA,43127169,2018,"R$    15.000,00"
1,CE RAYMUNDO CORREA,33100675,2019,"R$    12.000,00"
1,U E COSMA RAMOS DE SOUSA,22093834,2019,"R$    18.000,00"
1,JOAO DE ALMEIDA BARBOSA,35006336,2019,"R$    15.000,00"
1,EE ALFREDO RABELO,31024392,2019,"R$    12.000,00"
1,JOAO CAMACHO EM,35230789,2019,"R$    12.000,00"
1,ANTONIO LERARIO,35006774,2019,"R$    12.000,00"
1,EEEF FRANCISCO CAMPOS,25093622,2019,"R$    12.000,00"
1,ESCOLA DE ENSINO FUNDAMENTAL JOAO FURTADO MARANHAO,23161361,2019,"R$     9.960,00"
1,MARLENE APARECIDA MAIA OLBERG PROFESSORA,35444388,2019,"R$    15.000,00"
1,ESCOLA MUNICIPAL CORONEL ADOLFO PEIXOTO DE MELLO,31183903,2019,"R$     9.960,00"
1,EE JOSE GERALDO DE MELO,31032018,2019,"R$     9.960,00"
1,CE ALEMY TAVARES DA SILVA,33050791,2019,"R$    12.000,00"
1,ESCOLA BRIGADEIRO EDUARDO GOMES,26090759,2019,"R$    12.000,00"
1,ESC EST ENS FUN MIGUEL MACEDO DE CAMPOS,43165346,2019,"R$     9.960,00"
1,CE OLIVEIRA VIANA,33028958,2019,"R$    12.000,00"
1,EE JUSCELINO K DE OLIVEIRA,51046415,2018,"R$    15.000,00"
1,ESCOLA MANOEL MESSIAS BARBOSA,26213800,2019,"R$    15.000,00"
1,E M E F BARAO DO RIO BRANCO,15096483,2018,"R$     9.960,00"
1,EC 19 DO GAMA,53002962,2019,"R$    12.000,00"
1,ESCOLA MUNICIPAL DO ENSINO FUNDAMENTAL ISABEL COSTA,29317975,2019,"R$    12.000,00"
1,ESCOLA MUNICIPAL PROFESSOR FUED TEMER,35004230,2018,"R$    15.000,00"
1,U E ALVARO RODRIGUES DE ARAUJO,22091068,2019,"R$    12.000,00"
1,RITUCO MITANI PROFA,35005691,2019,"R$    15.000,00"
1,EE VIRGILIO FURTADO 1 E 2 GRAUS,24040983,2019,"R$    12.000,00"
1,EMEF GERALDO SESSO JUNIOR,35098401,2018,"R$    18.000,00"
1,EE SANTOS DUMONT,31002364,2019,"R$    18.000,00"
1,EE PROF LUIZ CARLOS SAMPAIO,50082884,2019,"R$    12.000,00"
1,EE - COLEGIO ESTADUAL CONSELHEIRO VICENTE PACHECO DE OLIVEIRA-TEMPO INTEGRAL,29190363,2019,"R$    15.000,00"
1,EE - COLEGIO ESTADUAL MARCILIO DIAS - TEMPO INTEGRAL,29183987,2019,"R$    15.000,00"
1,LUIZ OMETTO CENTRO DE EDUCACAO COMPLEMENTAR INTEGRAL,35367643,2019,"R$     9.960,00"
1,MONTEIRO LOBATO E E C EF,41003977,2019,"R$     9.960,00"
1,COLEGIO TIRADENTES PMMG,31023841,2019,"R$    12.000,00"
1,ESC SANTA RITA DE CASSIA,12010790,2019,"R$     9.960,00"
1,CE CENTENARIO,33039593,2019,"R$    12.000,00"
1,ESCOLA OLIVIA CARNEIRO DE CARVALHO,26095572,2018,"R$     9.960,00"
1,EM NELSON CARDOSO DE MELO,31331571,2018,"R$     9.960,00"
1,EC SANTOS DUMONT,53006550,2019,"R$     9.960,00"
1,ESC MUL PREFEITO BIANOR MARTINS ESTEVES,33145571,2019,"R$    15.000,00"
1,EE HORTO BELEM,31191396,2019,"R$    12.000,00"
1,LUIZ GONZAGA HORTA LISBOA PROFESSOR,35920502,2018,"R$    12.000,00"
1,CE PROFESSORA ALBA CANIZARES DO NASCIMENTO,33136459,2019,"R$    12.000,00"
1,ESC INDIGENA FRANCISCO DE ASSIS SATANAWA,12023256,2019,"R$     9.960,00"
1,EMEF PRES JOSE SARNEY,25059980,2018,"R$    12.000,00"
1,MARIA RAMOS PROFESSORA,35024612,2019,"R$    15.000,00"
1,EE JOAO DE ALMEIDA LISBOA,31172961,2019,"R$    12.000,00"
1,EE PROFESSORA ONDINA PINTO DE ALMEIDA,31042765,2018,"R$    18.000,00"
1,FRANCISCO RIBEIRO EMEF,35215582,2018,"R$    12.000,00"
1,EEMTI RAUL TAVARES CAVALCANTE,23462329,2019,"R$    12.000,00"
1,VICENTE MELRO,35006497,2019,"R$    12.000,00"
1,MARIA JULIA DE FRANCA SILVA,35910156,2019,"R$     9.960,00"
1,IBRANTINA CARDONA,35017450,2019,"R$    15.000,00"
1,CENTRO DE ENSINO EM PERIODO INTEGRAL DONA GERCINA BORGES TEIXEIRA,52010317,2019,"R$     9.960,00"
1,EEEF MANOEL BARBOSA DE LUCENA,25123319,2019,"R$    12.000,00"
1,UNIDADE DE EDUCACAO INFANTIL MARIA JULIA UCHOA,24072532,2018,"R$     9.960,00"
1,CE ANDRE MAUROIS,33065276,2018,"R$    18.000,00"
1,EE - CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL EM SAUDE ANISIO TEIXEIRA,29181151,2019,"R$    18.000,00"
1,EE - COLEGIO ESTADUAL DUQUE DE CAXIAS,29249104,2019,"R$    15.000,00"
1,ESC GERALDO PINTO CORREIA FILHO,12033189,2019,"R$    12.000,00"
1,MARIA ISABEL GIUDICE DE ALBUQUERQUE CAVALCANTI PROFA,35904909,2019,"R$    12.000,00"
1,ESCOLA MUNICIPAL LINDOLFO COLLOR,27215873,2019,"R$    12.000,00"
1,ESCOLA OLHO DAGUA DO PADRE,26040468,2019,"R$    12.000,00"
1,EE - COLEGIO ESTADUAL BRIGADEIRO EDUARDO GOMES,29190835,2019,"R$    15.000,00"
1,DORVALINO ABILIO TEIXEIRA,35010364,2019,"R$    15.000,00"
1,U E ANTONIETA RIBEIRO MORAES,22019740,2018,"R$    15.000,00"
1,ESC EST ENS FUN JOSE PEREIRA DA ROCHA,43130283,2019,"R$     9.960,00"
1,CENTRO EDUCACIONAL MUNICIPAL FENIX,29385628,2019,"R$    15.000,00"
1,ESCOLA ESTADUAL SANTA THEREZA,13013823,2019,"R$    12.000,00"
1,EE FRANCISCO DE SOUZA RESENDE,31042412,2019,"R$    12.000,00"
1,CMEI LEA CASTRO,21253501,2019,"R$    12.000,00"
1,COL ESTADUAL JOAQUIM FAGUNDES DOS REIS,43098860,2018,"R$    18.000,00"
1,ERNANI RODRIGUES PROF,35033273,2018,"R$    12.000,00"
1,E M PADRE LEANDRO PINHEIRO,15040950,2018,"R$    18.000,00"
1,CE PAULINO BARBOSA,33047308,2019,"R$    15.000,00"
1,EE SAO PEDRO,51173808,2018,"R$     9.960,00"
1,FRANKLIN TAVORA EEM,23054808,2019,"R$    15.000,00"
1,MAXIMILIANO BARUTO DOUTOR,35047260,2019,"R$    15.000,00"
1,RUBENS DE OLIVEIRA CAMARGO ESCOLA ESTADUAL,35028381,2019,"R$    12.000,00"
1,CRECHE MUNICIPAL TEREZA GIOIA,25071360,2019,"R$     9.960,00"
1,ESCOLA ESTADUAL PROFA BENEDITA MARIA RUFINO DE CHAGAS COELHO,27051633,2019,"R$     9.960,00"
1,U E HESICHIA DE SOUSA BRITO,22016724,2019,"R$    18.000,00"
1,CENTRO DE ENSINO EM PERIODO INTEGRAL NICO DE BARROS,52003485,2019,"R$     9.960,00"
1,ESCOLA ESTADUAL PROFº MILENO FERREIRA DA SILVA,27007090,2019,"R$    18.000,00"
1,ANA ROSA DE ARAUJO DONA,35004169,2019,"R$    15.000,00"
1,E M E F INACIO RODRIGUES DA CUNHA,15035085,2019,"R$    12.000,00"
1,COLEGIO EST DAVID BARBOSA ROLINS,17014522,2019,"R$    12.000,00"
1,EE JARDIM ARAGUAIA,51024608,2018,"R$    12.000,00"
1,EEEFM FLORA TEIXEIRA,15000036,2019,"R$    12.000,00"
1,ESCOLA MUNICIPAL DE FAZENDA COUTOS,29194237,2018,"R$    18.000,00"
1,ESCOLA MUNICIPAL HILDETE BAHIA DE SOUZA,29192838,2019,"R$    15.000,00"
1,EE DR LUIZ MARTINS SOARES,31129305,2019,"R$     9.960,00"
1,LESBINO DE SOUZA ALKIMIN,35027121,2019,"R$    12.000,00"
1,ESCOLA SYLVIO RABELO,26121948,2019,"R$    15.000,00"
1,CE BARAO DE JUPARANA,33036004,2019,"R$    12.000,00"
1,EEEFM DR TRAJANO PIRES DA NOBREGA,25013840,2019,"R$    12.000,00"
1,ESCOLA INDIGENA MARCELINO ALVES DE MATOS,23462353,2019,"R$    12.000,00"
1,EE - COLEGIO ESTADUAL JUTAHY MAGALHAES,29025060,2019,"R$    18.000,00"
1,SANTOS AMARO DA CRUZ PROFESSOR,35002318,2018,"R$    18.000,00"
1,MALLET MARECHAL,35018512,2019,"R$    12.000,00"
1,VALOIS SCORTECCI,35036894,2019,"R$    12.000,00"
1,EMEIEF BIANCA E LEONARDO DE MATTOS BEZERRA,11043660,2018,"R$    12.000,00"
1,JOSE ARTIGAS GENERAL,35007377,2018,"R$    15.000,00"
1,EE - COLEGIO ESTADUAL DO CAMPO VINTE E CINCO DE JULHO - ASSENTAMENTO TRES IRMAOS,29440530,2019,"R$     9.960,00"
1,EE - COLEGIO ESTADUAL NEMISIA RIBEIRO DOS SANTOS,29430259,2019,"R$    12.000,00"
1,ESCOLA MUNICIPAL VISCONDE DE MAUA,35004912,2019,"R$    18.000,00"
1,EE PEDRO ROBERTO DE MENEZES,31141470,2019,"R$     9.960,00"
1,ESCOLA ESTADUAL JUVENAL LOPES F DE OMENA,27026370,2019,"R$    12.000,00"
1,EE AMADEU GONCALVES BOAVENTURA,31118443,2018,"R$    15.000,00"
1,EE - CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL EM SAUDE ADELIA TEIXEIRA,29277736,2019,"R$    18.000,00"
1,ESC EST PROF LAURO DE CARVALHO CHAVES,16002717,2018,"R$    15.000,00"
1,COLEGIO ESTADUAL VIOLETA PITALUGA,52021084,2019,"R$    12.000,00"
1,CLARINA AMARAL GURGEL PROFA,35005423,2019,"R$    15.000,00"
1,COLEGIO ESTADUAL EMILIA FERREIRA DE CARVALHO,52052621,2018,"R$    15.000,00"
1,LAURO CELIDONIO GOMES DOS REIS DR,35904636,2019,"R$    15.000,00"
1,CIDADE ARISTON ESTELA AZEVEDO VI,35004191,2019,"R$    15.000,00"
1,EE - CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL EM LOGISTICA E TRANSPORTE LUIZ PINTO DE CARVALHO,29180104,2019,"R$    18.000,00"
1,ESC EST ED BAS ALBINO FANTIN,43071910,2019,"R$    12.000,00"
1,EEEF CLUBE DE MAES JARDIM JADER BARBALHO,15144720,2019,"R$    12.000,00"
1,UMEF RICARDINA STAMATO DA FONSECA,32039310,2018,"R$    12.000,00"
1,ESCOLA MUNICIPAL DA PALESTINA,29194202,2018,"R$    15.000,00"
1,ESC EST ENS FUN JOSE FERREIRA BUENO,43081959,2019,"R$     9.960,00"
1,EE PROFESSORA ANGELICA MARIA DE ALMEIDA,31010391,2019,"R$    12.000,00"
1,EE PROFESSOR RAYMUNDO MARTINIANO FERREIRA,31129071,2019,"R$    15.000,00"
1,CE AYDANO DE ALMEIDA,33054584,2019,"R$    18.000,00"
1,ESCOLA ESTADUAL PROFESSORA DIANA PINHEIRO,13030809,2019,"R$    15.000,00"
1,CE CONSTANTINO FERNANDES,33008728,2019,"R$    15.000,00"
1,ESCOLA MUNICIPAL MAGYLLA NETO,21274215,2019,"R$    12.000,00"
1,EC 403 DE SAMAMBAIA,53009142,2019,"R$    15.000,00"
1,EB MUNICIPAL PROFª MARA LUIZA VIEIRA LIBERATO,42100747,2018,"R$    15.000,00"
1,ESCOLA DE ENSINO FUNDAMENTAL GOVERNADOR DIVALDO SURUAGY,27016820,2019,"R$    12.000,00"
1,ESCOLA ESTADUAL MONSENHOR MARINHO,28012100,2019,"R$     9.960,00"
1,EE - COLEGIO ESTADUAL LUIZ VIANA FILHO,29114500,2019,"R$    15.000,00"
1,U E JOSE BASSON,22013555,2019,"R$    12.000,00"
1,MARCO A PIMENTA C E EF M,41024281,2019,"R$    12.000,00"
1,EE PROFESSOR TOMAS AQUINO PEREIRA,31096695,2019,"R$    12.000,00"
1,RIO BRANCO C E BAR DO EF EM,41132920,2019,"R$    12.000,00"
1,ALMERINDA RODRIGUES MELLO PROFESSORA,35002239,2019,"R$    15.000,00"
1,EM PROFA ZULEIDE BOGEA,21235767,2019,"R$    12.000,00"
1,ESCOLA PROFESSOR JOAQUIM AUGUSTO DE NORONHA FILHO,26097591,2019,"R$    15.000,00"
1,EE MARIA DA CONCEICAO BARBOSA DE SOUZA,31167410,2019,"R$    15.000,00"
1,ALFREDO BRESSER,35003897,2019,"R$    12.000,00"
1,JOSE BONIFACIO CTA UNESP CAMPUS JABOTICABAL,35045998,2019,"R$    12.000,00"
1,ESC EST ENS FUN HENRI DUPLAN,43045731,2019,"R$    12.000,00"
1,ESC EST ENS FUN OTAVIO AUGUSTO DE FARIA,43025250,2019,"R$     9.960,00"
1,EE GUIDO MARLIERE,31097357,2019,"R$    12.000,00"
1,EE PROFESSOR GUERINO CASASSANTA,31010022,2019,"R$    15.000,00"
1,COLEGIO TIRADENTES DA PMMG - CTPM - UNIDADE ARAGUARI,31369993,2019,"R$    12.000,00"
1,ESCOLA ESTADUAL CARMOZINA BAIMA DE ALMEIDA,13004948,2019,"R$    12.000,00"
1,GENI CUNHA,35043278,2019,"R$    12.000,00"
1,EE AGENOR GUERRA,31103802,2019,"R$    15.000,00"
1,EM JORNALISTA SABA RAPOSO,13092529,2018,"R$    18.000,00"
1,EE TAPIRAPE,51019728,2019,"R$    12.000,00"
1,EMEI BERNARDO DE SOUZA,43065260,2018,"R$    12.000,00"
1,EE ORLANDO AMADOR MELO,31063541,2019,"R$     9.960,00"
1,ESC EST IMACULADA CONCEICAO,17031567,2019,"R$     9.960,00"
1,EEEFM DE FORTE VELHO,25099957,2019,"R$    12.000,00"
1,ESCOLA MUNICIPAL PROFESSORA IOLANDA CALDAS DE CERQUEIRA,29109183,2018,"R$     9.960,00"
1,EEEP MARIA ANGELA DA SILVEIRA BORGES,23252391,2019,"R$    12.000,00"
1,EE ARGELCE CARVALHO SANTOS DA MOTA,31082007,2019,"R$    15.000,00"
1,CAROLA E E DONA EF,41128044,2019,"R$    12.000,00"
1,EEEFM GOV ARAUJO LIMA,11001119,2019,"R$    18.000,00"
1,ESCOLA MUNICIPAL ALTO DA BOA VISTA II,17047781,2018,"R$    12.000,00"
1,ESCOLA DE REFERENCIA EM ENSINO MEDIO SOFRONIO PORTELA,26112108,2019,"R$    12.000,00"
1,PEDRO I E E C D EF,41006186,2019,"R$     9.960,00"
1,CESEC PROFESSORA DORINHA FERREIRA,31103284,2019,"R$    15.000,00"
1,ADELINA PASQUINO CASSIS PROFA,35911252,2019,"R$    15.000,00"
1,EE CORONEL CARNEIRO JUNIOR,31055344,2018,"R$    15.000,00"
1,ESCOLA REUNIDA DOM EXPEDITO LOPES,22078037,2019,"R$    12.000,00"
1,EE MONTE ALEGRE DE MINAS,31166936,2019,"R$    15.000,00"
1,ESC COMUNITARIA II,12007536,2019,"R$    12.000,00"
1,JOAO BORGES PROFESSOR,35002173,2018,"R$    18.000,00"
1,ALVARO ALVIM,35030132,2019,"R$    15.000,00"
1,ESCOLA MUNICIPAL GRACILIANO RAMOS,22142398,2018,"R$    15.000,00"
1,LIVIO MARCOS GUERCIA PROFESSOR,35039500,2019,"R$    15.000,00"
1,ESCOLA ESTADUAL ADERSON DE MENEZES,13030140,2019,"R$    12.000,00"
1,EE CHIQUINHO DE PAIVA,31015377,2019,"R$    12.000,00"
1,EE - COLEGIO ESTADUAL HILDETE LOMANTO,29025052,2019,"R$    15.000,00"
1,CENTRO DE ENSINO PROFESSOR RUBEM ALMEIDA,21022232,2019,"R$    15.000,00"
1,E M DESEMBARGADOR OSWALDO PORTELLA,33145733,2019,"R$    15.000,00"
1,ESCOLA ESTADUAL WALDEMIRO PERES LUSTOZA,13030965,2019,"R$    18.000,00"
1,PEDRO I E M D EI EF,41087020,2019,"R$    12.000,00"
1,EE MENDES DE OLIVEIRA,31124389,2019,"R$    15.000,00"
